Transaction_SK,Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region,Is_Late,Late_Fee,Customer_SK,Policy_SK,Address_SK
1169,11146,569,25000,300000,9567.08,2015-09-08,2014-12-20 00:00:00,SOUTH,False,0.0,,146.0,
1170,11146,569,25000,300000,9567.08,2015-09-08,2015-01-19 00:00:00,SOUTH,False,0.0,,146.0,
1171,11147,570,25000,1000000,17149.5,2017-01-13,2016-07-13 00:00:00,WEST,False,0.0,,147.0,
1172,11147,570,25000,1000000,17149.5,2017-01-13,2016-08-12 00:00:00,WEST,False,0.0,,147.0,
1173,11147,570,25000,1000000,17149.5,2017-01-13,2016-09-11 00:00:00,WEST,False,0.0,,147.0,
1174,11148,570,12500,300000,10685.43,2014-08-16,2013-05-24 00:00:00,WEST,False,0.0,,148.0,
1175,11148,570,12500,300000,10685.43,2014-08-16,2013-06-23 00:00:00,WEST,False,0.0,,148.0,
1176,11149,571,20000,200000,9581.39,2012-03-21,2011-03-18 00:00:00,SOUTH,False,0.0,,149.0,
1177,11149,571,20000,200000,9581.39,2012-03-21,2011-04-17 00:00:00,SOUTH,False,0.0,,149.0,
1178,11149,571,20000,200000,9581.39,2012-03-21,2011-05-17 00:00:00,SOUTH,False,0.0,,149.0,
1179,11149,571,20000,200000,9581.39,2012-03-21,2011-06-16 00:00:00,SOUTH,False,0.0,,149.0,
1180,11149,571,20000,200000,9581.39,2012-03-21,2011-07-16 00:00:00,SOUTH,False,0.0,,149.0,
1181,11150,571,10000,200000,3449.95,2020-12-11,2020-03-18 00:00:00,SOUTH,False,0.0,,150.0,
1182,11150,571,10000,200000,3449.95,2020-12-11,2020-04-17 00:00:00,SOUTH,False,0.0,,150.0,
1183,11151,572,12500,600000,11039.1,2012-06-07,2011-03-01 00:00:00,WEST,False,0.0,,151.0,
1184,11151,572,12500,600000,11039.1,2012-06-07,2011-03-31 00:00:00,WEST,False,0.0,,151.0,
1185,11151,572,12500,600000,11039.1,2012-06-07,2011-04-30 00:00:00,WEST,False,0.0,,151.0,
1186,11151,572,12500,600000,11039.1,2012-06-07,2011-05-30 00:00:00,WEST,False,0.0,,151.0,
1187,11151,572,12500,600000,11039.1,2012-06-07,2011-06-29 00:00:00,WEST,False,0.0,,151.0,
1188,11152,572,7500,200000,3204.2,2008-05-03,2007-03-07 00:00:00,WEST,False,0.0,,152.0,
1189,11153,573,20000,600000,10449.02,2012-10-11,2011-06-16 00:00:00,EAST,False,0.0,,153.0,
1190,11153,573,20000,600000,10449.02,2012-10-11,2011-07-16 00:00:00,EAST,False,0.0,,153.0,
1191,11153,573,20000,600000,10449.02,2012-10-11,2011-08-15 00:00:00,EAST,False,0.0,,153.0,
1192,11154,574,12500,500000,2609.96,2013-04-27,2012-05-17 00:00:00,SOUTH,False,0.0,,154.0,
1193,11155,574,25000,500000,13084.08,2012-07-18,2012-03-03 00:00:00,SOUTH,False,0.0,,155.0,
1194,11155,574,25000,500000,13084.08,2012-07-18,2012-04-02 00:00:00,SOUTH,False,0.0,,155.0,
1195,11155,574,25000,500000,13084.08,2012-07-18,2012-05-02 00:00:00,SOUTH,False,0.0,,155.0,
1196,11156,575,20000,300000,9460.86,2010-10-31,2009-09-22 00:00:00,SOUTH,False,0.0,,156.0,
1197,11156,575,20000,300000,9460.86,2010-10-31,2009-10-22 00:00:00,SOUTH,False,0.0,,156.0,
1198,11156,575,20000,300000,9460.86,2010-10-31,2009-11-21 00:00:00,SOUTH,False,0.0,,156.0,
1199,11156,575,20000,300000,9460.86,2010-10-31,2009-12-21 00:00:00,SOUTH,False,0.0,,156.0,
1200,11157,575,25000,600000,16049.22,2005-12-31,2005-09-22 00:00:00,SOUTH,False,0.0,,157.0,
1201,11158,575,7500,800000,3438.26,2013-08-26,2012-09-29 00:00:00,SOUTH,False,0.0,,158.0,
1202,11158,575,7500,800000,3438.26,2013-08-26,2012-10-29 00:00:00,SOUTH,False,0.0,,158.0,
1203,11159,576,12500,200000,7967.55,2015-07-05,2015-02-16 00:00:00,NORTH,False,0.0,,159.0,
1204,11159,576,12500,200000,7967.55,2015-07-05,2015-03-18 00:00:00,NORTH,False,0.0,,159.0,
1205,11159,576,12500,200000,7967.55,2015-07-05,2015-04-17 00:00:00,NORTH,False,0.0,,159.0,
1206,11159,576,12500,200000,7967.55,2015-07-05,2015-05-17 00:00:00,NORTH,False,0.0,,159.0,
1207,11159,576,12500,200000,7967.55,2015-07-05,2015-06-16 00:00:00,NORTH,False,0.0,,159.0,
1208,11160,576,15000,500000,13456.17,2019-09-30,2019-01-01 00:00:00,NORTH,False,0.0,,160.0,
1209,11160,576,15000,500000,13456.17,2019-09-30,2019-01-31 00:00:00,NORTH,False,0.0,,160.0,
1210,11160,576,15000,500000,13456.17,2019-09-30,2019-03-02 00:00:00,NORTH,False,0.0,,160.0,
1211,11160,576,15000,500000,13456.17,2019-09-30,2019-04-01 00:00:00,NORTH,False,0.0,,160.0,
1212,11160,576,15000,500000,13456.17,2019-09-30,2019-05-01 00:00:00,NORTH,False,0.0,,160.0,
1213,11161,577,12500,300000,10560.29,2018-03-04,2017-06-25 00:00:00,SOUTH,False,0.0,,161.0,
1214,11161,577,12500,300000,10560.29,2018-03-04,2017-07-25 00:00:00,SOUTH,False,0.0,,161.0,
1215,11161,577,12500,300000,10560.29,2018-03-04,2017-08-24 00:00:00,SOUTH,False,0.0,,161.0,
1216,11161,577,12500,300000,10560.29,2018-03-04,2017-09-23 00:00:00,SOUTH,False,0.0,,161.0,
1217,11162,578,5000,500000,1739.57,2019-02-01,2018-08-14 00:00:00,WEST,False,0.0,,162.0,
1218,11162,578,5000,500000,1739.57,2019-02-01,2018-09-13 00:00:00,WEST,False,0.0,,162.0,
1219,11162,578,5000,500000,1739.57,2019-02-01,2018-10-13 00:00:00,WEST,False,0.0,,162.0,
1220,11163,579,25000,300000,18606.68,2012-09-23,2011-06-29 00:00:00,SOUTH,False,0.0,,163.0,
1221,11164,580,10000,1000000,4927.26,2017-10-22,2017-05-04 00:00:00,EAST,False,0.0,,164.0,
1222,11164,580,10000,1000000,4927.26,2017-10-22,2017-06-03 00:00:00,EAST,False,0.0,,164.0,
1223,11164,580,10000,1000000,4927.26,2017-10-22,2017-07-03 00:00:00,EAST,False,0.0,,164.0,
1224,11164,580,10000,1000000,4927.26,2017-10-22,2017-08-02 00:00:00,EAST,False,0.0,,164.0,
1225,11164,580,10000,1000000,4927.26,2017-10-22,2017-09-01 00:00:00,EAST,False,0.0,,164.0,
1226,11165,580,25000,400000,6848.68,2012-04-20,2011-04-04 00:00:00,EAST,False,0.0,,165.0,
1227,11165,580,25000,400000,6848.68,2012-04-20,2011-05-04 00:00:00,EAST,False,0.0,,165.0,
1228,11166,580,15000,500000,12020.09,2016-09-29,2016-04-07 00:00:00,EAST,False,0.0,,166.0,
1229,11166,580,15000,500000,12020.09,2016-09-29,2016-05-07 00:00:00,EAST,False,0.0,,166.0,
1230,11166,580,15000,500000,12020.09,2016-09-29,2016-06-06 00:00:00,EAST,False,0.0,,166.0,
1231,11166,580,15000,500000,12020.09,2016-09-29,2016-07-06 00:00:00,EAST,False,0.0,,166.0,
1232,11167,581,7500,1000000,3600.29,2011-11-01,2011-06-04 00:00:00,EAST,False,0.0,,167.0,
1233,11167,581,7500,1000000,3600.29,2011-11-01,2011-07-04 00:00:00,EAST,False,0.0,,167.0,
1234,11167,581,7500,1000000,3600.29,2011-11-01,2011-08-03 00:00:00,EAST,False,0.0,,167.0,
1235,11167,581,7500,1000000,3600.29,2011-11-01,2011-09-02 00:00:00,EAST,False,0.0,,167.0,
1236,11167,581,7500,1000000,3600.29,2011-11-01,2011-10-02 00:00:00,EAST,False,0.0,,167.0,
1237,11168,581,25000,500000,8014.74,2018-01-11,2016-12-12 00:00:00,EAST,False,0.0,,168.0,
1238,11168,581,25000,500000,8014.74,2018-01-11,2017-01-11 00:00:00,EAST,False,0.0,,168.0,
1239,11168,581,25000,500000,8014.74,2018-01-11,2017-02-10 00:00:00,EAST,False,0.0,,168.0,
1240,11169,582,12500,500000,4152.66,2018-10-02,2018-01-05 00:00:00,EAST,False,0.0,,169.0,
1241,11169,582,12500,500000,4152.66,2018-10-02,2018-02-04 00:00:00,EAST,False,0.0,,169.0,
1242,11169,582,12500,500000,4152.66,2018-10-02,2018-03-06 00:00:00,EAST,False,0.0,,169.0,
1243,11169,582,12500,500000,4152.66,2018-10-02,2018-04-05 00:00:00,EAST,False,0.0,,169.0,
1244,11169,582,12500,500000,4152.66,2018-10-02,2018-05-05 00:00:00,EAST,False,0.0,,169.0,
1245,11170,583,15000,600000,13488.55,2010-11-24,2010-01-11 00:00:00,WEST,False,0.0,,170.0,
1246,11170,583,15000,600000,13488.55,2010-11-24,2010-02-10 00:00:00,WEST,False,0.0,,170.0,
1247,11171,584,10000,600000,3165.21,2014-09-06,2014-03-03 00:00:00,NORTH,False,0.0,,171.0,
1248,11171,584,10000,600000,3165.21,2014-09-06,2014-04-02 00:00:00,NORTH,False,0.0,,171.0,
1249,11171,584,10000,600000,3165.21,2014-09-06,2014-05-02 00:00:00,NORTH,False,0.0,,171.0,
1250,11171,584,10000,600000,3165.21,2014-09-06,2014-06-01 00:00:00,NORTH,False,0.0,,171.0,
1251,11172,584,10000,200000,6209.4,2021-07-22,2020-05-08 00:00:00,NORTH,False,0.0,,172.0,
1252,11172,584,10000,200000,6209.4,2021-07-22,2020-06-07 00:00:00,NORTH,False,0.0,,172.0,
1253,11172,584,10000,200000,6209.4,2021-07-22,2020-07-07 00:00:00,NORTH,False,0.0,,172.0,
1254,11173,584,25000,300000,20981.12,2018-09-27,2017-05-20 00:00:00,NORTH,False,0.0,,173.0,
1255,11174,585,12500,800000,5323.84,2010-10-24,2010-05-15 00:00:00,WEST,False,0.0,,174.0,
1256,11174,585,12500,800000,5323.84,2010-10-24,2010-06-14 00:00:00,WEST,False,0.0,,174.0,
1257,11174,585,12500,800000,5323.84,2010-10-24,2010-07-14 00:00:00,WEST,False,0.0,,174.0,
1258,11174,585,12500,800000,5323.84,2010-10-24,2010-08-13 00:00:00,WEST,False,0.0,,174.0,
1259,11174,585,12500,800000,5323.84,2010-10-24,2010-09-12 00:00:00,WEST,False,0.0,,174.0,
1260,11175,585,7500,600000,3910.76,2007-04-07,2006-06-15 00:00:00,WEST,False,0.0,,175.0,
1261,11175,585,7500,600000,3910.76,2007-04-07,2006-07-15 00:00:00,WEST,False,0.0,,175.0,
1262,11175,585,7500,600000,3910.76,2007-04-07,2006-08-14 00:00:00,WEST,False,0.0,,175.0,
1263,11175,585,7500,600000,3910.76,2007-04-07,2006-09-13 00:00:00,WEST,False,0.0,,175.0,
1264,11176,586,25000,300000,13753.76,2015-10-06,2014-12-14 00:00:00,NORTH,False,0.0,,176.0,
1265,11176,586,25000,300000,13753.76,2015-10-06,2015-01-13 00:00:00,NORTH,False,0.0,,176.0,
1266,11176,586,25000,300000,13753.76,2015-10-06,2015-02-12 00:00:00,NORTH,False,0.0,,176.0,
1267,11176,586,25000,300000,13753.76,2015-10-06,2015-03-14 00:00:00,NORTH,False,0.0,,176.0,
1268,11176,586,25000,300000,13753.76,2015-10-06,2015-04-13 00:00:00,NORTH,False,0.0,,176.0,
1269,11177,586,25000,300000,13088.71,2019-01-21,2018-07-20 00:00:00,NORTH,False,0.0,,177.0,
1270,11177,586,25000,300000,13088.71,2019-01-21,2018-08-19 00:00:00,NORTH,False,0.0,,177.0,
1271,11177,586,25000,300000,13088.71,2019-01-21,2018-09-18 00:00:00,NORTH,False,0.0,,177.0,
1272,11177,586,25000,300000,13088.71,2019-01-21,2018-10-18 00:00:00,NORTH,False,0.0,,177.0,
1273,11178,586,5000,800000,2422.21,2006-04-08,2005-02-26 00:00:00,NORTH,False,0.0,,178.0,
1274,11178,586,5000,800000,2422.21,2006-04-08,2005-03-28 00:00:00,NORTH,False,0.0,,178.0,
1275,11178,586,5000,800000,2422.21,2006-04-08,2005-04-27 00:00:00,NORTH,False,0.0,,178.0,
1276,11179,587,25000,500000,20458.75,2014-03-04,2013-08-23 00:00:00,NORTH,False,0.0,,179.0,
1277,11179,587,25000,500000,20458.75,2014-03-04,2013-09-22 00:00:00,NORTH,False,0.0,,179.0,
1278,11179,587,25000,500000,20458.75,2014-03-04,2013-10-22 00:00:00,NORTH,False,0.0,,179.0,
1279,11179,587,25000,500000,20458.75,2014-03-04,2013-11-21 00:00:00,NORTH,False,0.0,,179.0,
1280,11180,587,25000,600000,22311.15,2008-10-14,2007-09-19 00:00:00,NORTH,False,0.0,,180.0,
1281,11181,587,25000,800000,10126.85,2015-01-31,2014-11-02 00:00:00,NORTH,False,0.0,,181.0,
1282,11181,587,25000,800000,10126.85,2015-01-31,2014-12-02 00:00:00,NORTH,False,0.0,,181.0,
1283,11182,588,20000,600000,13094.82,2014-03-13,2013-02-24 00:00:00,SOUTH,False,0.0,,182.0,
1284,11183,588,7500,1000000,5479.19,2008-04-25,2007-10-14 00:00:00,SOUTH,False,0.0,,183.0,
1285,11183,588,7500,1000000,5479.19,2008-04-25,2007-11-13 00:00:00,SOUTH,False,0.0,,183.0,
1286,11183,588,7500,1000000,5479.19,2008-04-25,2007-12-13 00:00:00,SOUTH,False,0.0,,183.0,
1287,11183,588,7500,1000000,5479.19,2008-04-25,2008-01-12 00:00:00,SOUTH,False,0.0,,183.0,
1288,11183,588,7500,1000000,5479.19,2008-04-25,2008-02-11 00:00:00,SOUTH,False,0.0,,183.0,
1289,11184,589,12500,800000,3742.06,2009-06-06,2008-10-16 00:00:00,WEST,False,0.0,,184.0,
1290,11184,589,12500,800000,3742.06,2009-06-06,2008-11-15 00:00:00,WEST,False,0.0,,184.0,
1291,11184,589,12500,800000,3742.06,2009-06-06,2008-12-15 00:00:00,WEST,False,0.0,,184.0,
1292,11184,589,12500,800000,3742.06,2009-06-06,2009-01-14 00:00:00,WEST,False,0.0,,184.0,
1293,11185,589,10000,200000,6494.25,2016-06-13,2015-10-29 00:00:00,WEST,False,0.0,,185.0,
1294,11185,589,10000,200000,6494.25,2016-06-13,2015-11-28 00:00:00,WEST,False,0.0,,185.0,
1295,11185,589,10000,200000,6494.25,2016-06-13,2015-12-28 00:00:00,WEST,False,0.0,,185.0,
1296,11185,589,10000,200000,6494.25,2016-06-13,2016-01-27 00:00:00,WEST,False,0.0,,185.0,
1297,11186,589,12500,1000000,9123.58,2015-10-14,2015-04-12 00:00:00,WEST,False,0.0,,186.0,
1298,11187,590,10000,1000000,6896.93,2021-04-02,2020-06-16 00:00:00,SOUTH,False,0.0,,187.0,
1299,11187,590,10000,1000000,6896.93,2021-04-02,2020-07-16 00:00:00,SOUTH,False,0.0,,187.0,
1300,11188,590,5000,1000000,1518.08,2011-07-15,2011-03-06 00:00:00,SOUTH,False,0.0,,188.0,
1301,11188,590,5000,1000000,1518.08,2011-07-15,2011-04-05 00:00:00,SOUTH,False,0.0,,188.0,
1302,11189,591,15000,400000,6057.79,2011-02-14,2009-12-16 00:00:00,WEST,False,0.0,,189.0,
1303,11189,591,15000,400000,6057.79,2011-02-14,2010-01-15 00:00:00,WEST,False,0.0,,189.0,
1304,11189,591,15000,400000,6057.79,2011-02-14,2010-02-14 00:00:00,WEST,False,0.0,,189.0,
1305,11189,591,15000,400000,6057.79,2011-02-14,2010-03-16 00:00:00,WEST,False,0.0,,189.0,
1306,11189,591,15000,400000,6057.79,2011-02-14,2010-04-15 00:00:00,WEST,False,0.0,,189.0,
1307,11190,591,10000,500000,5079.04,2018-11-24,2017-09-25 00:00:00,WEST,False,0.0,,190.0,
1308,11190,591,10000,500000,5079.04,2018-11-24,2017-10-25 00:00:00,WEST,False,0.0,,190.0,
1309,11190,591,10000,500000,5079.04,2018-11-24,2017-11-24 00:00:00,WEST,False,0.0,,190.0,
1310,11191,592,7500,600000,6010.53,2021-03-01,2020-08-04 00:00:00,EAST,False,0.0,,191.0,
1311,11191,592,7500,600000,6010.53,2021-03-01,2020-09-03 00:00:00,EAST,False,0.0,,191.0,
1312,11191,592,7500,600000,6010.53,2021-03-01,2020-10-03 00:00:00,EAST,False,0.0,,191.0,
1313,11191,592,7500,600000,6010.53,2021-03-01,2020-11-02 00:00:00,EAST,False,0.0,,191.0,
1314,11191,592,7500,600000,6010.53,2021-03-01,2020-12-02 00:00:00,EAST,False,0.0,,191.0,
1315,11192,592,5000,1000000,3041.31,2019-09-29,2019-04-14 00:00:00,EAST,False,0.0,,192.0,
1316,11192,592,5000,1000000,3041.31,2019-09-29,2019-05-14 00:00:00,EAST,False,0.0,,192.0,
1317,11192,592,5000,1000000,3041.31,2019-09-29,2019-06-13 00:00:00,EAST,False,0.0,,192.0,
1318,11193,593,10000,800000,7218.2,2006-02-23,2005-04-09 00:00:00,NORTH,False,0.0,,193.0,
1319,11194,594,7500,400000,2318.35,2016-10-06,2015-09-13 00:00:00,EAST,False,0.0,,194.0,
1320,11194,594,7500,400000,2318.35,2016-10-06,2015-10-13 00:00:00,EAST,False,0.0,,194.0,
1321,11194,594,7500,400000,2318.35,2016-10-06,2015-11-12 00:00:00,EAST,False,0.0,,194.0,
1322,11195,594,10000,500000,8482.58,2013-06-05,2012-01-19 00:00:00,EAST,False,0.0,,195.0,
1323,11195,594,10000,500000,8482.58,2013-06-05,2012-02-18 00:00:00,EAST,False,0.0,,195.0,
1324,11196,594,7500,500000,3494.33,2018-03-15,2016-10-12 00:00:00,EAST,False,0.0,,196.0,
1325,11196,594,7500,500000,3494.33,2018-03-15,2016-11-11 00:00:00,EAST,False,0.0,,196.0,
1326,11196,594,7500,500000,3494.33,2018-03-15,2016-12-11 00:00:00,EAST,False,0.0,,196.0,
1327,11197,595,10000,300000,3050.62,2013-02-26,2012-09-05 00:00:00,WEST,False,0.0,,197.0,
1328,11197,595,10000,300000,3050.62,2013-02-26,2012-10-05 00:00:00,WEST,False,0.0,,197.0,
1329,11197,595,10000,300000,3050.62,2013-02-26,2012-11-04 00:00:00,WEST,False,0.0,,197.0,
1330,11197,595,10000,300000,3050.62,2013-02-26,2012-12-04 00:00:00,WEST,False,0.0,,197.0,
1331,11198,595,7500,400000,3911.44,2008-07-18,2007-09-07 00:00:00,WEST,False,0.0,,198.0,
1332,11198,595,7500,400000,3911.44,2008-07-18,2007-10-07 00:00:00,WEST,False,0.0,,198.0,
1333,11198,595,7500,400000,3911.44,2008-07-18,2007-11-06 00:00:00,WEST,False,0.0,,198.0,
1334,11198,595,7500,400000,3911.44,2008-07-18,2007-12-06 00:00:00,WEST,False,0.0,,198.0,
1335,11198,595,7500,400000,3911.44,2008-07-18,2008-01-05 00:00:00,WEST,False,0.0,,198.0,
1336,11199,595,20000,300000,13299.42,2017-06-06,2016-10-03 00:00:00,WEST,False,0.0,,199.0,
1337,11199,595,20000,300000,13299.42,2017-06-06,2016-11-02 00:00:00,WEST,False,0.0,,199.0,
1338,11200,596,5000,400000,4365.8,2013-05-01,2012-05-23 00:00:00,SOUTH,False,0.0,,200.0,
1339,11200,596,5000,400000,4365.8,2013-05-01,2012-06-22 00:00:00,SOUTH,False,0.0,,200.0,
1340,11201,596,12500,600000,4669.75,2007-09-05,2006-10-13 00:00:00,SOUTH,False,0.0,,,
1341,11201,596,12500,600000,4669.75,2007-09-05,2006-11-12 00:00:00,SOUTH,False,0.0,,,
1342,11201,596,12500,600000,4669.75,2007-09-05,2006-12-12 00:00:00,SOUTH,False,0.0,,,
1343,11201,596,12500,600000,4669.75,2007-09-05,2007-01-11 00:00:00,SOUTH,False,0.0,,,
1344,11201,596,12500,600000,4669.75,2007-09-05,2007-02-10 00:00:00,SOUTH,False,0.0,,,
1345,11202,597,25000,300000,17068.66,2020-12-14,2020-06-21 00:00:00,SOUTH,False,0.0,,,
1346,11202,597,25000,300000,17068.66,2020-12-14,2020-07-21 00:00:00,SOUTH,False,0.0,,,
1347,11202,597,25000,300000,17068.66,2020-12-14,2020-08-20 00:00:00,SOUTH,False,0.0,,,
1348,11203,597,15000,400000,5913.5,2009-12-01,2008-12-24 00:00:00,SOUTH,False,0.0,,,
1349,11203,597,15000,400000,5913.5,2009-12-01,2009-01-23 00:00:00,SOUTH,False,0.0,,,
1350,11203,597,15000,400000,5913.5,2009-12-01,2009-02-22 00:00:00,SOUTH,False,0.0,,,
1351,11203,597,15000,400000,5913.5,2009-12-01,2009-03-24 00:00:00,SOUTH,False,0.0,,,
1352,11203,597,15000,400000,5913.5,2009-12-01,2009-04-23 00:00:00,SOUTH,False,0.0,,,
1353,11204,598,15000,400000,5181.19,2006-09-05,2006-06-06 00:00:00,EAST,False,0.0,,,
1354,11204,598,15000,400000,5181.19,2006-09-05,2006-07-06 00:00:00,EAST,False,0.0,,,
1355,11204,598,15000,400000,5181.19,2006-09-05,2006-08-05 00:00:00,EAST,False,0.0,,,
1356,11205,598,12500,500000,7198.17,2018-06-09,2018-02-19 00:00:00,EAST,False,0.0,,,
1357,11206,598,5000,300000,1407.42,2012-12-26,2012-02-26 00:00:00,EAST,False,0.0,,,
1358,11207,599,15000,600000,9282.08,2009-11-23,2009-06-06 00:00:00,EAST,False,0.0,,,
1359,11207,599,15000,600000,9282.08,2009-11-23,2009-07-06 00:00:00,EAST,False,0.0,,,
1360,11208,600,12500,1000000,3475.83,2006-08-25,2005-03-20 00:00:00,EAST,False,0.0,,,
1361,11208,600,12500,1000000,3475.83,2006-08-25,2005-04-19 00:00:00,EAST,False,0.0,,,
1362,11208,600,12500,1000000,3475.83,2006-08-25,2005-05-19 00:00:00,EAST,False,0.0,,,
1363,11208,600,12500,1000000,3475.83,2006-08-25,2005-06-18 00:00:00,EAST,False,0.0,,,
1364,11209,600,15000,1000000,9451.34,2020-06-20,2019-06-01 00:00:00,EAST,False,0.0,,,
1365,11209,600,15000,1000000,9451.34,2020-06-20,2019-07-01 00:00:00,EAST,False,0.0,,,
1366,11210,601,15000,400000,9626.85,2011-07-03,2010-08-25 00:00:00,WEST,False,0.0,,,
1367,11211,601,15000,400000,6146.19,2017-06-12,2016-05-18 00:00:00,WEST,False,0.0,,,
1368,11212,602,20000,600000,8323.26,2013-07-09,2012-08-26 00:00:00,WEST,False,0.0,,,
1369,11212,602,20000,600000,8323.26,2013-07-09,2012-09-25 00:00:00,WEST,False,0.0,,,
1370,11212,602,20000,600000,8323.26,2013-07-09,2012-10-25 00:00:00,WEST,False,0.0,,,
1371,11212,602,20000,600000,8323.26,2013-07-09,2012-11-24 00:00:00,WEST,False,0.0,,,
1372,11212,602,20000,600000,8323.26,2013-07-09,2012-12-24 00:00:00,WEST,False,0.0,,,
1373,11213,602,12500,200000,10316.96,2008-02-11,2007-07-03 00:00:00,WEST,False,0.0,,,
1374,11213,602,12500,200000,10316.96,2008-02-11,2007-08-02 00:00:00,WEST,False,0.0,,,
1375,11213,602,12500,200000,10316.96,2008-02-11,2007-09-01 00:00:00,WEST,False,0.0,,,
1376,11213,602,12500,200000,10316.96,2008-02-11,2007-10-01 00:00:00,WEST,False,0.0,,,
1377,11214,602,7500,300000,5492.3,2015-10-23,2015-07-22 00:00:00,WEST,False,0.0,,,
1378,11214,602,7500,300000,5492.3,2015-10-23,2015-08-21 00:00:00,WEST,False,0.0,,,
1379,11214,602,7500,300000,5492.3,2015-10-23,2015-09-20 00:00:00,WEST,False,0.0,,,
1380,11214,602,7500,300000,5492.3,2015-10-23,2015-10-20 00:00:00,WEST,False,0.0,,,
1381,11214,602,7500,300000,5492.3,2015-10-23,2015-11-19 00:00:00,WEST,False,0.0,,,
1382,11215,603,10000,800000,5770.13,2008-03-31,2007-02-14 00:00:00,SOUTH,False,0.0,,,
1383,11215,603,10000,800000,5770.13,2008-03-31,2007-03-16 00:00:00,SOUTH,False,0.0,,,
1384,11215,603,10000,800000,5770.13,2008-03-31,2007-04-15 00:00:00,SOUTH,False,0.0,,,
1385,11215,603,10000,800000,5770.13,2008-03-31,2007-05-15 00:00:00,SOUTH,False,0.0,,,
1386,11216,603,25000,300000,10376.01,2009-10-21,2009-05-05 00:00:00,SOUTH,False,0.0,,,
1387,11216,603,25000,300000,10376.01,2009-10-21,2009-06-04 00:00:00,SOUTH,False,0.0,,,
1388,11216,603,25000,300000,10376.01,2009-10-21,2009-07-04 00:00:00,SOUTH,False,0.0,,,
1389,11216,603,25000,300000,10376.01,2009-10-21,2009-08-03 00:00:00,SOUTH,False,0.0,,,
1390,11217,603,12500,200000,5125.54,2013-04-20,2012-03-06 00:00:00,SOUTH,False,0.0,,,
1391,11218,604,7500,400000,2507.5,2018-03-11,2017-10-22 00:00:00,EAST,False,0.0,,,
1392,11219,604,15000,800000,6419.65,2009-03-28,2008-11-08 00:00:00,EAST,False,0.0,,,
1393,11220,604,15000,1000000,11187.43,2016-05-17,2015-08-18 00:00:00,EAST,False,0.0,,,
1394,11220,604,15000,1000000,11187.43,2016-05-17,2015-09-17 00:00:00,EAST,False,0.0,,,
1395,11220,604,15000,1000000,11187.43,2016-05-17,2015-10-17 00:00:00,EAST,False,0.0,,,
1396,11220,604,15000,1000000,11187.43,2016-05-17,2015-11-16 00:00:00,EAST,False,0.0,,,
1397,11221,605,25000,1000000,11488.84,2011-06-27,2010-11-24 00:00:00,EAST,False,0.0,,,
1398,11221,605,25000,1000000,11488.84,2011-06-27,2010-12-24 00:00:00,EAST,False,0.0,,,
1399,11221,605,25000,1000000,11488.84,2011-06-27,2011-01-23 00:00:00,EAST,False,0.0,,,
1400,11221,605,25000,1000000,11488.84,2011-06-27,2011-02-22 00:00:00,EAST,False,0.0,,,
1401,11221,605,25000,1000000,11488.84,2011-06-27,2011-03-24 00:00:00,EAST,False,0.0,,,
1402,11222,605,10000,1000000,4207.43,2013-09-10,2012-06-26 00:00:00,EAST,False,0.0,,,
1403,11222,605,10000,1000000,4207.43,2013-09-10,2012-07-26 00:00:00,EAST,False,0.0,,,
1404,11223,606,25000,500000,18338.9,2017-10-21,2017-08-20 00:00:00,EAST,False,0.0,,,
1405,11224,606,10000,800000,2979.51,2007-07-15,2006-03-30 00:00:00,EAST,False,0.0,,,
1406,11225,607,7500,300000,5262.53,2006-07-12,2005-06-09 00:00:00,NORTH,False,0.0,,,
1407,11225,607,7500,300000,5262.53,2006-07-12,2005-07-09 00:00:00,NORTH,False,0.0,,,
1408,11226,607,10000,500000,4676.84,2014-08-25,2013-05-18 00:00:00,NORTH,False,0.0,,,
1409,11226,607,10000,500000,4676.84,2014-08-25,2013-06-17 00:00:00,NORTH,False,0.0,,,
1410,11226,607,10000,500000,4676.84,2014-08-25,2013-07-17 00:00:00,NORTH,False,0.0,,,
1411,11226,607,10000,500000,4676.84,2014-08-25,2013-08-16 00:00:00,NORTH,False,0.0,,,
1412,11226,607,10000,500000,4676.84,2014-08-25,2013-09-15 00:00:00,NORTH,False,0.0,,,
1413,11227,608,15000,600000,11992.24,2010-04-03,2009-06-22 00:00:00,NORTH,False,0.0,,,
1414,11227,608,15000,600000,11992.24,2010-04-03,2009-07-22 00:00:00,NORTH,False,0.0,,,
1415,11227,608,15000,600000,11992.24,2010-04-03,2009-08-21 00:00:00,NORTH,False,0.0,,,
1416,11228,608,7500,400000,4018.33,2007-11-06,2006-09-02 00:00:00,NORTH,False,0.0,,,
1417,11229,608,25000,800000,17036.52,2016-04-01,2015-07-17 00:00:00,NORTH,False,0.0,,,
1418,11230,609,15000,600000,3622.83,2011-04-18,2010-08-09 00:00:00,NORTH,False,0.0,,,
1419,11231,609,10000,600000,5066.87,2020-01-11,2019-05-07 00:00:00,NORTH,False,0.0,,,
1420,11231,609,10000,600000,5066.87,2020-01-11,2019-06-06 00:00:00,NORTH,False,0.0,,,
